:START_ID(User)	:END_ID(Circle)	:TYPE
3104	1684_circle_14	IN_CIRCLE
3392	1684_circle_14	IN_CIRCLE
3228	1684_circle_14	IN_CIRCLE
3250	1684_circle_14	IN_CIRCLE
3243	1684_circle_14	IN_CIRCLE
3085	1684_circle_14	IN_CIRCLE
2663	1684_circle_14	IN_CIRCLE
3362	1684_circle_14	IN_CIRCLE
2907	1684_circle_14	IN_CIRCLE
2731	1684_circle_14	IN_CIRCLE
2890	1684_circle_14	IN_CIRCLE
2851	1684_circle_14	IN_CIRCLE
2815	1684_circle_14	IN_CIRCLE
2827	1684_circle_14	IN_CIRCLE
3339	1684_circle_14	IN_CIRCLE
2680	1684_circle_14	IN_CIRCLE
2706	1684_circle_14	IN_CIRCLE
2669	1684_circle_14	IN_CIRCLE
3095	1684_circle_14	IN_CIRCLE
2837	1684_circle_14	IN_CIRCLE
3348	1684_circle_14	IN_CIRCLE
3026	1684_circle_14	IN_CIRCLE
2908	1684_circle_14	IN_CIRCLE
2925	1684_circle_14	IN_CIRCLE
3300	1684_circle_14	IN_CIRCLE
2987	1684_circle_14	IN_CIRCLE
2741	1684_circle_14	IN_CIRCLE
3010	1684_circle_14	IN_CIRCLE
3153	1684_circle_14	IN_CIRCLE
3213	1684_circle_14	IN_CIRCLE
2888	1684_circle_14	IN_CIRCLE
3044	1684_circle_14	IN_CIRCLE
2726	1684_circle_14	IN_CIRCLE
3045	1684_circle_14	IN_CIRCLE
2944	1684_circle_14	IN_CIRCLE
2806	1684_circle_14	IN_CIRCLE
2943	1684_circle_14	IN_CIRCLE
2689	1684_circle_14	IN_CIRCLE
3414	1684_circle_14	IN_CIRCLE
3184	1684_circle_14	IN_CIRCLE
3387	1684_circle_14	IN_CIRCLE
2874	1684_circle_14	IN_CIRCLE
2769	1684_circle_14	IN_CIRCLE
2873	1684_circle_14	IN_CIRCLE
3399	1684_circle_14	IN_CIRCLE
3014	1684_circle_14	IN_CIRCLE
3388	1684_circle_14	IN_CIRCLE
3195	1684_circle_14	IN_CIRCLE
3108	1684_circle_14	IN_CIRCLE
3363	1684_circle_14	IN_CIRCLE
3435	1684_circle_14	IN_CIRCLE
2920	1684_circle_14	IN_CIRCLE
2867	1684_circle_14	IN_CIRCLE
3119	1684_circle_14	IN_CIRCLE
2807	1684_circle_14	IN_CIRCLE
3123	1684_circle_14	IN_CIRCLE
2899	1684_circle_14	IN_CIRCLE
3158	1684_circle_14	IN_CIRCLE
2961	1684_circle_14	IN_CIRCLE
3033	1684_circle_14	IN_CIRCLE
3394	1684_circle_14	IN_CIRCLE
2877	1684_circle_14	IN_CIRCLE
2927	1684_circle_14	IN_CIRCLE
2928	1684_circle_14	IN_CIRCLE
3056	1684_circle_14	IN_CIRCLE
3135	1684_circle_14	IN_CIRCLE
2755	1684_circle_14	IN_CIRCLE
3428	1684_circle_14	IN_CIRCLE
3430	1684_circle_14	IN_CIRCLE
3029	1684_circle_14	IN_CIRCLE
3400	1684_circle_14	IN_CIRCLE
2940	1684_circle_14	IN_CIRCLE
2695	1684_circle_14	IN_CIRCLE
3237	1684_circle_14	IN_CIRCLE
3301	1684_circle_14	IN_CIRCLE
2953	1684_circle_14	IN_CIRCLE
2864	1684_circle_14	IN_CIRCLE
3293	1684_circle_14	IN_CIRCLE
2952	1684_circle_14	IN_CIRCLE
2956	1684_circle_14	IN_CIRCLE
3234	1684_circle_14	IN_CIRCLE
2850	1684_circle_14	IN_CIRCLE
3417	1684_circle_14	IN_CIRCLE
3129	1684_circle_14	IN_CIRCLE
2909	1684_circle_14	IN_CIRCLE
2763	1684_circle_14	IN_CIRCLE
2854	1684_circle_14	IN_CIRCLE
2681	1684_circle_14	IN_CIRCLE
2966	1684_circle_14	IN_CIRCLE
3143	1684_circle_14	IN_CIRCLE
2821	1684_circle_14	IN_CIRCLE
2738	1684_circle_14	IN_CIRCLE
2705	1684_circle_14	IN_CIRCLE
2896	1684_circle_14	IN_CIRCLE
2756	1684_circle_14	IN_CIRCLE
3436	1684_circle_14	IN_CIRCLE
2945	1684_circle_14	IN_CIRCLE
2832	1684_circle_14	IN_CIRCLE
2786	1684_circle_14	IN_CIRCLE
2985	1684_circle_14	IN_CIRCLE
3040	1684_circle_14	IN_CIRCLE
2800	1684_circle_14	IN_CIRCLE
2911	1684_circle_14	IN_CIRCLE
2839	1684_circle_14	IN_CIRCLE
2743	1684_circle_14	IN_CIRCLE
2884	1684_circle_14	IN_CIRCLE
3364	1684_circle_14	IN_CIRCLE
3117	1684_circle_14	IN_CIRCLE
3042	1684_circle_14	IN_CIRCLE
3231	1684_circle_14	IN_CIRCLE
2761	1684_circle_14	IN_CIRCLE
3324	1684_circle_14	IN_CIRCLE
3286	1684_circle_14	IN_CIRCLE
3092	1684_circle_14	IN_CIRCLE
3000	1684_circle_14	IN_CIRCLE
3090	1684_circle_14	IN_CIRCLE
2978	1684_circle_14	IN_CIRCLE
2750	1684_circle_14	IN_CIRCLE
2872	1684_circle_14	IN_CIRCLE
2897	1684_circle_14	IN_CIRCLE
3163	1684_circle_14	IN_CIRCLE
2694	1684_circle_14	IN_CIRCLE
2835	1684_circle_14	IN_CIRCLE
2683	1684_circle_14	IN_CIRCLE
3202	1684_circle_14	IN_CIRCLE
2852	1684_circle_14	IN_CIRCLE
2673	1684_circle_14	IN_CIRCLE
3078	1684_circle_14	IN_CIRCLE
3052	1684_circle_14	IN_CIRCLE
3183	1684_circle_14	IN_CIRCLE
2887	1684_circle_14	IN_CIRCLE
2988	1684_circle_14	IN_CIRCLE
3226	1684_circle_14	IN_CIRCLE
2912	1684_circle_14	IN_CIRCLE
2782	1684_circle_14	IN_CIRCLE
3333	1684_circle_14	IN_CIRCLE
2853	1684_circle_14	IN_CIRCLE
3055	1684_circle_14	IN_CIRCLE
2810	1684_circle_14	IN_CIRCLE
3257	1684_circle_14	IN_CIRCLE
3269	1684_circle_14	IN_CIRCLE
3098	1684_circle_14	IN_CIRCLE
2969	1684_circle_14	IN_CIRCLE
2746	1684_circle_14	IN_CIRCLE
2880	1684_circle_14	IN_CIRCLE
2910	1684_circle_14	IN_CIRCLE
3174	1684_circle_14	IN_CIRCLE
2913	1684_circle_14	IN_CIRCLE
3390	1684_circle_14	IN_CIRCLE
3030	1684_circle_14	IN_CIRCLE
2917	1684_circle_14	IN_CIRCLE
3232	1684_circle_14	IN_CIRCLE
2993	1684_circle_14	IN_CIRCLE
2946	1684_circle_14	IN_CIRCLE
3315	1684_circle_14	IN_CIRCLE
3064	1684_circle_14	IN_CIRCLE
3065	1684_circle_14	IN_CIRCLE
3004	1684_circle_14	IN_CIRCLE
2789	1684_circle_14	IN_CIRCLE
3023	1684_circle_14	IN_CIRCLE
3139	1684_circle_14	IN_CIRCLE
3080	1684_circle_14	IN_CIRCLE
3229	1684_circle_14	IN_CIRCLE
3317	1684_circle_14	IN_CIRCLE
3073	1684_circle_14	IN_CIRCLE
2974	1684_circle_14	IN_CIRCLE
2710	1684_circle_14	IN_CIRCLE
2798	1684_circle_14	IN_CIRCLE
3238	1684_circle_14	IN_CIRCLE
3304	1684_circle_14	IN_CIRCLE
3166	1684_circle_14	IN_CIRCLE
2679	1684_circle_14	IN_CIRCLE
3096	1684_circle_14	IN_CIRCLE
3433	1684_circle_14	IN_CIRCLE
2745	1684_circle_14	IN_CIRCLE
3284	1684_circle_14	IN_CIRCLE
2929	1684_circle_14	IN_CIRCLE
2960	1684_circle_14	IN_CIRCLE
2981	1684_circle_14	IN_CIRCLE
3413	1684_circle_14	IN_CIRCLE
2924	1684_circle_14	IN_CIRCLE
3426	1684_circle_14	IN_CIRCLE
2963	1684_circle_14	IN_CIRCLE
3047	1684_circle_14	IN_CIRCLE
3130	1684_circle_14	IN_CIRCLE
3025	1684_circle_14	IN_CIRCLE
2967	1684_circle_14	IN_CIRCLE
3022	1684_circle_14	IN_CIRCLE
3036	1684_circle_14	IN_CIRCLE
2919	1684_circle_14	IN_CIRCLE
2916	1684_circle_14	IN_CIRCLE
3059	1684_circle_14	IN_CIRCLE
2986	1684_circle_14	IN_CIRCLE
2664	1684_circle_14	IN_CIRCLE
3054	1684_circle_14	IN_CIRCLE
2891	1684_circle_14	IN_CIRCLE
2949	1684_circle_15	IN_CIRCLE
3128	1684_circle_15	IN_CIRCLE
1171	1684_circle_15	IN_CIRCLE
3126	1684_circle_15	IN_CIRCLE
2886	1684_circle_15	IN_CIRCLE
3083	1684_circle_15	IN_CIRCLE
3310	1684_circle_15	IN_CIRCLE
3322	1684_circle_15	IN_CIRCLE
3066	1684_circle_15	IN_CIRCLE
3336	1684_circle_15	IN_CIRCLE
2774	1684_circle_16	IN_CIRCLE
3074	1684_circle_16	IN_CIRCLE
2792	1684_circle_16	IN_CIRCLE
2691	1684_circle_16	IN_CIRCLE
2817	1684_circle_16	IN_CIRCLE
3127	1684_circle_16	IN_CIRCLE
3282	1684_circle_16	IN_CIRCLE
3147	1684_circle_16	IN_CIRCLE
3055	1684_circle_16	IN_CIRCLE
3037	1684_circle_16	IN_CIRCLE
2540	1912_circle_0	IN_CIRCLE
2047	1912_circle_0	IN_CIRCLE
2543	1912_circle_0	IN_CIRCLE
2332	1912_circle_0	IN_CIRCLE
2183	1912_circle_0	IN_CIRCLE
2094	1912_circle_0	IN_CIRCLE
1941	1912_circle_0	IN_CIRCLE
2014	1912_circle_1	IN_CIRCLE
2571	1912_circle_1	IN_CIRCLE
2009	1912_circle_1	IN_CIRCLE
2011	1912_circle_1	IN_CIRCLE
2657	1912_circle_1	IN_CIRCLE
1931	1912_circle_1	IN_CIRCLE
2639	1912_circle_1	IN_CIRCLE
2640	1912_circle_1	IN_CIRCLE
2645	1912_circle_1	IN_CIRCLE
1999	1912_circle_1	IN_CIRCLE
2000	1912_circle_1	IN_CIRCLE
1998	1912_circle_1	IN_CIRCLE
2284	1912_circle_1	IN_CIRCLE
2585	1912_circle_1	IN_CIRCLE
2001	1912_circle_1	IN_CIRCLE
2020	1912_circle_1	IN_CIRCLE
2192	1912_circle_1	IN_CIRCLE
2159	1912_circle_1	IN_CIRCLE
2024	1912_circle_1	IN_CIRCLE
2297	1912_circle_1	IN_CIRCLE
1921	1912_circle_1	IN_CIRCLE
1995	1912_circle_1	IN_CIRCLE
2004	1912_circle_1	IN_CIRCLE
2378	1912_circle_1	IN_CIRCLE
2006	1912_circle_1	IN_CIRCLE
2346	1912_circle_1	IN_CIRCLE
2116	1912_circle_1	IN_CIRCLE
2648	1912_circle_1	IN_CIRCLE
2647	1912_circle_1	IN_CIRCLE
2459	1912_circle_1	IN_CIRCLE
2337	1912_circle_1	IN_CIRCLE
2022	1912_circle_1	IN_CIRCLE
2658	1912_circle_1	IN_CIRCLE
2660	1912_circle_1	IN_CIRCLE
2659	1912_circle_1	IN_CIRCLE
2018	1912_circle_1	IN_CIRCLE
2268	1912_circle_1	IN_CIRCLE
2633	1912_circle_1	IN_CIRCLE
1976	1912_circle_1	IN_CIRCLE
2341	1912_circle_1	IN_CIRCLE
1968	1912_circle_1	IN_CIRCLE
1927	1912_circle_1	IN_CIRCLE
1954	1912_circle_1	IN_CIRCLE
2447	1912_circle_1	IN_CIRCLE
1928	1912_circle_1	IN_CIRCLE
2157	1912_circle_1	IN_CIRCLE
2472	1912_circle_1	IN_CIRCLE
1991	1912_circle_1	IN_CIRCLE
1950	1912_circle_1	IN_CIRCLE
2627	1912_circle_1	IN_CIRCLE
2626	1912_circle_1	IN_CIRCLE
1914	1912_circle_1	IN_CIRCLE
2016	1912_circle_1	IN_CIRCLE
2012	1912_circle_1	IN_CIRCLE
136	1912_circle_1	IN_CIRCLE
2364	1912_circle_1	IN_CIRCLE
2636	1912_circle_1	IN_CIRCLE
2494	1912_circle_1	IN_CIRCLE
2015	1912_circle_1	IN_CIRCLE
2097	1912_circle_1	IN_CIRCLE
2620	1912_circle_1	IN_CIRCLE
2583	1912_circle_1	IN_CIRCLE
1951	1912_circle_1	IN_CIRCLE
2538	1912_circle_1	IN_CIRCLE
1935	1912_circle_1	IN_CIRCLE
2143	1912_circle_1	IN_CIRCLE
2025	1912_circle_1	IN_CIRCLE
2027	1912_circle_1	IN_CIRCLE
2171	1912_circle_1	IN_CIRCLE
1919	1912_circle_1	IN_CIRCLE
2456	1912_circle_2	IN_CIRCLE
2108	1912_circle_3	IN_CIRCLE
2369	1912_circle_3	IN_CIRCLE
2046	1912_circle_3	IN_CIRCLE
2059	1912_circle_3	IN_CIRCLE
2439	1912_circle_4	IN_CIRCLE
2531	1912_circle_4	IN_CIRCLE
2185	1912_circle_4	IN_CIRCLE
2254	1912_circle_4	IN_CIRCLE
2548	1912_circle_4	IN_CIRCLE
2461	1912_circle_4	IN_CIRCLE
2558	1912_circle_4	IN_CIRCLE
2375	1912_circle_4	IN_CIRCLE
2219	1912_circle_4	IN_CIRCLE
2217	1912_circle_4	IN_CIRCLE
2621	1912_circle_4	IN_CIRCLE
2567	1912_circle_5	IN_CIRCLE
2026	1912_circle_5	IN_CIRCLE
2191	1912_circle_5	IN_CIRCLE
2153	1912_circle_5	IN_CIRCLE
2498	1912_circle_5	IN_CIRCLE
1959	1912_circle_5	IN_CIRCLE
1923	1912_circle_6	IN_CIRCLE
1947	1912_circle_6	IN_CIRCLE
2134	1912_circle_6	IN_CIRCLE
2125	1912_circle_7	IN_CIRCLE
2543	1912_circle_7	IN_CIRCLE
2502	1912_circle_7	IN_CIRCLE
2224	1912_circle_7	IN_CIRCLE
2516	1912_circle_7	IN_CIRCLE
2519	1912_circle_7	IN_CIRCLE
2582	1912_circle_7	IN_CIRCLE
2649	1912_circle_7	IN_CIRCLE
2298	1912_circle_7	IN_CIRCLE
2643	1912_circle_7	IN_CIRCLE
2295	1912_circle_7	IN_CIRCLE
2163	1912_circle_7	IN_CIRCLE
2283	1912_circle_8	IN_CIRCLE
2099	1912_circle_8	IN_CIRCLE
2304	1912_circle_8	IN_CIRCLE
2358	1912_circle_8	IN_CIRCLE
2247	1912_circle_8	IN_CIRCLE
2246	1912_circle_8	IN_CIRCLE
2555	1912_circle_8	IN_CIRCLE
2230	1912_circle_8	IN_CIRCLE
2461	1912_circle_8	IN_CIRCLE
2052	1912_circle_8	IN_CIRCLE
2523	1912_circle_9	IN_CIRCLE
2456	1912_circle_10	IN_CIRCLE
2047	1912_circle_10	IN_CIRCLE
2455	1912_circle_10	IN_CIRCLE
2543	1912_circle_10	IN_CIRCLE
2382	1912_circle_10	IN_CIRCLE
2204	1912_circle_10	IN_CIRCLE
2541	1912_circle_10	IN_CIRCLE
2437	1912_circle_10	IN_CIRCLE
2241	1912_circle_10	IN_CIRCLE
1985	1912_circle_10	IN_CIRCLE
2142	1912_circle_10	IN_CIRCLE
563	1912_circle_10	IN_CIRCLE
2042	1912_circle_10	IN_CIRCLE
2470	1912_circle_10	IN_CIRCLE
1923	1912_circle_10	IN_CIRCLE
1947	1912_circle_10	IN_CIRCLE
2344	1912_circle_10	IN_CIRCLE
2421	1912_circle_10	IN_CIRCLE
2174	1912_circle_10	IN_CIRCLE
1465	1912_circle_10	IN_CIRCLE
2266	1912_circle_10	IN_CIRCLE
2134	1912_circle_10	IN_CIRCLE
2034	1912_circle_10	IN_CIRCLE
428	1912_circle_10	IN_CIRCLE
2111	1912_circle_10	IN_CIRCLE
2096	1912_circle_10	IN_CIRCLE
2468	1912_circle_10	IN_CIRCLE
2176	1912_circle_11	IN_CIRCLE
2186	1912_circle_11	IN_CIRCLE
2031	1912_circle_11	IN_CIRCLE
2310	1912_circle_11	IN_CIRCLE
2419	1912_circle_11	IN_CIRCLE
2209	1912_circle_11	IN_CIRCLE
1964	1912_circle_11	IN_CIRCLE
2557	1912_circle_11	IN_CIRCLE
2641	1912_circle_11	IN_CIRCLE
2318	1912_circle_11	IN_CIRCLE
1923	1912_circle_11	IN_CIRCLE
2038	1912_circle_11	IN_CIRCLE
2525	1912_circle_11	IN_CIRCLE
2416	1912_circle_11	IN_CIRCLE
2133	1912_circle_11	IN_CIRCLE
2610	1912_circle_11	IN_CIRCLE
2325	1912_circle_11	IN_CIRCLE
2211	1912_circle_11	IN_CIRCLE
2296	1912_circle_11	IN_CIRCLE
2506	1912_circle_12	IN_CIRCLE
2573	1912_circle_12	IN_CIRCLE
2426	1912_circle_12	IN_CIRCLE
2561	1912_circle_12	IN_CIRCLE
2348	1912_circle_12	IN_CIRCLE
2098	1912_circle_12	IN_CIRCLE
2137	1912_circle_12	IN_CIRCLE
1956	1912_circle_13	IN_CIRCLE
2558	1912_circle_13	IN_CIRCLE
2528	1912_circle_13	IN_CIRCLE
2425	1912_circle_13	IN_CIRCLE
2142	1912_circle_14	IN_CIRCLE
2512	1912_circle_14	IN_CIRCLE
2560	1912_circle_14	IN_CIRCLE
2134	1912_circle_14	IN_CIRCLE
2336	1912_circle_15	IN_CIRCLE
2283	1912_circle_15	IN_CIRCLE
1949	1912_circle_15	IN_CIRCLE
2456	1912_circle_15	IN_CIRCLE
2458	1912_circle_15	IN_CIRCLE
2125	1912_circle_15	IN_CIRCLE
2605	1912_circle_15	IN_CIRCLE
2455	1912_circle_15	IN_CIRCLE
2424	1912_circle_15	IN_CIRCLE
2017	1912_circle_15	IN_CIRCLE
1915	1912_circle_15	IN_CIRCLE
2332	1912_circle_15	IN_CIRCLE
2382	1912_circle_15	IN_CIRCLE
2204	1912_circle_15	IN_CIRCLE
2221	1912_circle_15	IN_CIRCLE
2642	1912_circle_15	IN_CIRCLE
2120	1912_circle_15	IN_CIRCLE
1999	1912_circle_15	IN_CIRCLE
2501	1912_circle_15	IN_CIRCLE
2437	1912_circle_15	IN_CIRCLE
2523	1912_circle_15	IN_CIRCLE
2183	1912_circle_15	IN_CIRCLE
2224	1912_circle_15	IN_CIRCLE
2587	1912_circle_15	IN_CIRCLE
2598	1912_circle_15	IN_CIRCLE
2142	1912_circle_15	IN_CIRCLE
1996	1912_circle_15	IN_CIRCLE
2542	1912_circle_15	IN_CIRCLE
2581	1912_circle_15	IN_CIRCLE
2042	1912_circle_15	IN_CIRCLE
1922	1912_circle_15	IN_CIRCLE
2470	1912_circle_15	IN_CIRCLE
2232	1912_circle_15	IN_CIRCLE
2023	1912_circle_15	IN_CIRCLE
2316	1912_circle_15	IN_CIRCLE
2649	1912_circle_15	IN_CIRCLE
2156	1912_circle_15	IN_CIRCLE
2421	1912_circle_15	IN_CIRCLE
2565	1912_circle_15	IN_CIRCLE
2062	1912_circle_15	IN_CIRCLE
2328	1912_circle_15	IN_CIRCLE
2577	1912_circle_15	IN_CIRCLE
2168	1912_circle_15	IN_CIRCLE
2114	1912_circle_15	IN_CIRCLE
2231	1912_circle_15	IN_CIRCLE
1465	1912_circle_15	IN_CIRCLE
2266	1912_circle_15	IN_CIRCLE
2041	1912_circle_15	IN_CIRCLE
2096	1912_circle_15	IN_CIRCLE
2243	1912_circle_15	IN_CIRCLE
2439	1912_circle_16	IN_CIRCLE
2113	1912_circle_16	IN_CIRCLE
2100	1912_circle_16	IN_CIRCLE
2548	1912_circle_16	IN_CIRCLE
2375	1912_circle_16	IN_CIRCLE
2217	1912_circle_16	IN_CIRCLE
2621	1912_circle_16	IN_CIRCLE
2521	1912_circle_17	IN_CIRCLE
2560	1912_circle_17	IN_CIRCLE
2182	1912_circle_17	IN_CIRCLE
2081	1912_circle_17	IN_CIRCLE
2298	1912_circle_18	IN_CIRCLE
2230	1912_circle_18	IN_CIRCLE
2577	1912_circle_18	IN_CIRCLE
2283	1912_circle_19	IN_CIRCLE
2550	1912_circle_20	IN_CIRCLE
2086	1912_circle_20	IN_CIRCLE
2030	1912_circle_20	IN_CIRCLE
1925	1912_circle_20	IN_CIRCLE
2108	1912_circle_20	IN_CIRCLE
1918	1912_circle_20	IN_CIRCLE
2287	1912_circle_20	IN_CIRCLE
2184	1912_circle_20	IN_CIRCLE
2369	1912_circle_20	IN_CIRCLE
2476	1912_circle_20	IN_CIRCLE
2164	1912_circle_20	IN_CIRCLE
2262	1912_circle_20	IN_CIRCLE
2556	1912_circle_20	IN_CIRCLE
2553	1912_circle_20	IN_CIRCLE
2593	1912_circle_20	IN_CIRCLE
2579	1912_circle_20	IN_CIRCLE
2045	1912_circle_20	IN_CIRCLE
2464	1912_circle_20	IN_CIRCLE
1989	1912_circle_20	IN_CIRCLE
2443	1912_circle_20	IN_CIRCLE
2462	1912_circle_20	IN_CIRCLE
2308	1912_circle_20	IN_CIRCLE
2190	1912_circle_20	IN_CIRCLE
2477	1912_circle_20	IN_CIRCLE
2586	1912_circle_20	IN_CIRCLE
1993	1912_circle_20	IN_CIRCLE
2121	1912_circle_20	IN_CIRCLE
2506	1912_circle_20	IN_CIRCLE
2613	1912_circle_20	IN_CIRCLE
2507	1912_circle_20	IN_CIRCLE
2021	1912_circle_20	IN_CIRCLE
2543	1912_circle_20	IN_CIRCLE
1962	1912_circle_20	IN_CIRCLE
2073	1912_circle_20	IN_CIRCLE
2408	1912_circle_20	IN_CIRCLE
2391	1912_circle_20	IN_CIRCLE
2104	1912_circle_20	IN_CIRCLE
2611	1912_circle_20	IN_CIRCLE
2123	1912_circle_20	IN_CIRCLE
2575	1912_circle_20	IN_CIRCLE
2311	1912_circle_20	IN_CIRCLE
2374	1912_circle_20	IN_CIRCLE
2276	1912_circle_20	IN_CIRCLE
2573	1912_circle_20	IN_CIRCLE
2334	1912_circle_20	IN_CIRCLE
2179	1912_circle_20	IN_CIRCLE
2356	1912_circle_20	IN_CIRCLE
2484	1912_circle_20	IN_CIRCLE
2428	1912_circle_20	IN_CIRCLE
2046	1912_circle_20	IN_CIRCLE
2521	1912_circle_20	IN_CIRCLE
2020	1912_circle_20	IN_CIRCLE
2084	1912_circle_20	IN_CIRCLE
2638	1912_circle_20	IN_CIRCLE
2005	1912_circle_20	IN_CIRCLE
2093	1912_circle_20	IN_CIRCLE
2092	1912_circle_20	IN_CIRCLE
2060	1912_circle_20	IN_CIRCLE
2395	1912_circle_20	IN_CIRCLE
2078	1912_circle_20	IN_CIRCLE
2572	1912_circle_20	IN_CIRCLE
2306	1912_circle_20	IN_CIRCLE
2549	1912_circle_20	IN_CIRCLE
2200	1912_circle_20	IN_CIRCLE
2063	1912_circle_20	IN_CIRCLE
2350	1912_circle_20	IN_CIRCLE
2055	1912_circle_20	IN_CIRCLE
2418	1912_circle_20	IN_CIRCLE
2607	1912_circle_20	IN_CIRCLE
2069	1912_circle_20	IN_CIRCLE
2500	1912_circle_20	IN_CIRCLE
1938	1912_circle_20	IN_CIRCLE
2261	1912_circle_20	IN_CIRCLE
2393	1912_circle_20	IN_CIRCLE
2240	1912_circle_20	IN_CIRCLE
1985	1912_circle_20	IN_CIRCLE
2559	1912_circle_20	IN_CIRCLE
2352	1912_circle_20	IN_CIRCLE
2339	1912_circle_20	IN_CIRCLE
2140	1912_circle_20	IN_CIRCLE
2387	1912_circle_20	IN_CIRCLE
2532	1912_circle_20	IN_CIRCLE
2154	1912_circle_20	IN_CIRCLE
2112	1912_circle_20	IN_CIRCLE
2040	1912_circle_20	IN_CIRCLE
2142	1912_circle_20	IN_CIRCLE
2212	1912_circle_20	IN_CIRCLE
2275	1912_circle_20	IN_CIRCLE
1942	1912_circle_20	IN_CIRCLE
2591	1912_circle_20	IN_CIRCLE
2139	1912_circle_20	IN_CIRCLE
2118	1912_circle_20	IN_CIRCLE
2172	1912_circle_20	IN_CIRCLE
2536	1912_circle_20	IN_CIRCLE
2542	1912_circle_20	IN_CIRCLE
2469	1912_circle_20	IN_CIRCLE
2324	1912_circle_20	IN_CIRCLE
2363	1912_circle_20	IN_CIRCLE
2237	1912_circle_20	IN_CIRCLE
1963	1912_circle_20	IN_CIRCLE
2615	1912_circle_20	IN_CIRCLE
2551	1912_circle_20	IN_CIRCLE
1979	1912_circle_20	IN_CIRCLE
2407	1912_circle_20	IN_CIRCLE
1917	1912_circle_20	IN_CIRCLE
1946	1912_circle_20	IN_CIRCLE
2624	1912_circle_20	IN_CIRCLE
2655	1912_circle_20	IN_CIRCLE
2489	1912_circle_20	IN_CIRCLE
2499	1912_circle_20	IN_CIRCLE
2257	1912_circle_20	IN_CIRCLE
2512	1912_circle_20	IN_CIRCLE
2561	1912_circle_20	IN_CIRCLE
1953	1912_circle_20	IN_CIRCLE
2210	1912_circle_20	IN_CIRCLE
2386	1912_circle_20	IN_CIRCLE
2218	1912_circle_20	IN_CIRCLE
2233	1912_circle_20	IN_CIRCLE
2625	1912_circle_20	IN_CIRCLE
2122	1912_circle_20	IN_CIRCLE
2495	1912_circle_20	IN_CIRCLE
2546	1912_circle_20	IN_CIRCLE
2381	1912_circle_20	IN_CIRCLE
1986	1912_circle_20	IN_CIRCLE
2131	1912_circle_20	IN_CIRCLE
2077	1912_circle_20	IN_CIRCLE
2229	1912_circle_20	IN_CIRCLE
1943	1912_circle_20	IN_CIRCLE
2442	1912_circle_20	IN_CIRCLE
2056	1912_circle_20	IN_CIRCLE
2019	1912_circle_20	IN_CIRCLE
2560	1912_circle_20	IN_CIRCLE
1969	1912_circle_20	IN_CIRCLE
2290	1912_circle_20	IN_CIRCLE
2485	1912_circle_20	IN_CIRCLE
2165	1912_circle_20	IN_CIRCLE
2088	1912_circle_20	IN_CIRCLE
2392	1912_circle_20	IN_CIRCLE
2410	1912_circle_20	IN_CIRCLE
2348	1912_circle_20	IN_CIRCLE
2584	1912_circle_20	IN_CIRCLE
2043	1912_circle_20	IN_CIRCLE
2347	1912_circle_20	IN_CIRCLE
2563	1912_circle_20	IN_CIRCLE
2271	1912_circle_20	IN_CIRCLE
1984	1912_circle_20	IN_CIRCLE
2526	1912_circle_20	IN_CIRCLE
2216	1912_circle_20	IN_CIRCLE
2258	1912_circle_20	IN_CIRCLE
2064	1912_circle_20	IN_CIRCLE
2492	1912_circle_20	IN_CIRCLE
2244	1912_circle_20	IN_CIRCLE
2300	1912_circle_20	IN_CIRCLE
2353	1912_circle_20	IN_CIRCLE
2504	1912_circle_20	IN_CIRCLE
2630	1912_circle_20	IN_CIRCLE
2090	1912_circle_20	IN_CIRCLE
2590	1912_circle_20	IN_CIRCLE
2430	1912_circle_20	IN_CIRCLE
2278	1912_circle_20	IN_CIRCLE
2446	1912_circle_20	IN_CIRCLE
2103	1912_circle_20	IN_CIRCLE
2478	1912_circle_20	IN_CIRCLE
2520	1912_circle_20	IN_CIRCLE
2329	1912_circle_20	IN_CIRCLE
2136	1912_circle_20	IN_CIRCLE
2600	1912_circle_20	IN_CIRCLE
2189	1912_circle_20	IN_CIRCLE
1929	1912_circle_20	IN_CIRCLE
2423	1912_circle_20	IN_CIRCLE
2007	1912_circle_20	IN_CIRCLE
2578	1912_circle_20	IN_CIRCLE
2234	1912_circle_20	IN_CIRCLE
2288	1912_circle_20	IN_CIRCLE
2115	1912_circle_20	IN_CIRCLE
2253	1912_circle_20	IN_CIRCLE
1971	1912_circle_20	IN_CIRCLE
2604	1912_circle_20	IN_CIRCLE
2449	1912_circle_20	IN_CIRCLE
2147	1912_circle_20	IN_CIRCLE
2606	1912_circle_20	IN_CIRCLE
2414	1912_circle_20	IN_CIRCLE
1983	1912_circle_20	IN_CIRCLE
2299	1912_circle_20	IN_CIRCLE
1997	1912_circle_20	IN_CIRCLE
2266	1912_circle_20	IN_CIRCLE
2293	1912_circle_20	IN_CIRCLE
2033	1912_circle_20	IN_CIRCLE
2074	1912_circle_20	IN_CIRCLE
2098	1912_circle_20	IN_CIRCLE
2602	1912_circle_20	IN_CIRCLE
2220	1912_circle_20	IN_CIRCLE
1966	1912_circle_20	IN_CIRCLE
2067	1912_circle_20	IN_CIRCLE
2654	1912_circle_20	IN_CIRCLE
2460	1912_circle_20	IN_CIRCLE
2124	1912_circle_20	IN_CIRCLE
2109	1912_circle_20	IN_CIRCLE
